,name,tl_y,tl_x,br_y,br_x,type,center,side,board,offset_x,offset_y,time
1271,2|D38,115.546,56.21663,116.796,59.66329,0,0,0,0,0,0,0.043083
1272,2|D39,113.209,56.21663,114.459,59.66329,0,0,0,0,0,0,0.043083
1273,2|D4,120.1645,110.8467,123.5055,115.6753,0,0,0,0,0,0,0.161324
1274,2|D40,110.364,56.21663,111.614,59.66329,0,0,0,0,0,0,0.043083
1275,2|D41,107.012,56.21663,108.262,59.66329,0,0,0,0,0,0,0.043083
1276,2|D42,115.4636,61.50597,118.9103,62.756,0,0,0,0,0,0,0.043085
1277,2|D43,110.4346,61.50597,113.8813,62.756,0,0,0,0,0,0,0.043085
1278,2|D44,104.8976,61.50597,108.3443,62.756,0,0,0,0,0,0,0.043085
1279,2|D45,115.571,66.73732,116.771,68.80067,0,0,0,0,0,0,0.02476
1280,2|D46,113.488,66.48332,114.688,68.54667,0,0,0,0,0,0,0.02476
1281,2|D47,110.897,66.22932,112.097,68.29267,0,0,0,0,0,0,0.02476
1282,2|D48,107.799,65.97533,108.999,68.03868,0,0,0,0,0,0,0.02476
1283,2|D49,115.571,70.19234,116.771,72.25569,0,0,0,0,0,0,0.02476
1284,2|D5,134.9475,118.7717,138.2885,123.6003,0,0,0,0,0,0,0.161324
1285,2|D50,113.488,70.19234,114.688,72.25569,0,0,0,0,0,0,0.02476
1286,2|D51,110.897,70.19234,112.097,72.25569,0,0,0,0,0,0,0.02476
1287,2|D52,107.799,70.19234,108.999,72.25569,0,0,0,0,0,0,0.02476
1288,2|D53,114.9613,73.90096,117.0247,75.101,0,0,0,0,0,0,0.024762
1289,2|D54,111.5073,73.90096,113.5707,75.101,0,0,0,0,0,0,0.024762
1290,2|D55,107.5443,73.90096,109.6077,75.101,0,0,0,0,0,0,0.024762
1291,2|D56,115.4375,78.83284,116.9045,82.56319,0,0,0,0,0,0,0.054724
1292,2|D57,113.2535,78.57882,114.7205,82.30917,0,0,0,0,0,0,0.054724
1293,2|D58,110.5605,78.32482,112.0275,82.05517,0,0,0,0,0,0,0.054724
1294,2|D59,107.3605,78.07083,108.8275,81.80118,0,0,0,0,0,0,0.054724
1295,2|D6,130.5275,118.7717,133.8685,123.6003,0,0,0,0,0,0,0.161324
1296,2|D60,115.4375,83.70982,116.9045,87.44017,0,0,0,0,0,0,0.054724
1297,2|D61,113.2535,83.70982,114.7205,87.44017,0,0,0,0,0,0,0.054724
1298,2|D62,110.5605,83.70982,112.0275,87.44017,0,0,0,0,0,0,0.054724
1299,2|D63,107.3605,83.70982,108.8275,87.44017,0,0,0,0,0,0,0.054724
1300,2|D64,115.3978,88.88048,119.1282,90.34748,0,0,0,0,0,0,0.054725
1301,2|D65,110.5208,88.88048,114.2512,90.34748,0,0,0,0,0,0,0.054725
1302,2|D66,105.1368,88.88048,108.8672,90.34748,0,0,0,0,0,0,0.054725
1303,2|D67,115.6125,93.93382,116.7295,96.67217,0,0,0,0,0,0,0.030587
1304,2|D68,113.7325,93.67982,114.8495,96.41817,0,0,0,0,0,0,0.030587
1305,2|D69,111.3455,93.42582,112.4625,96.16417,0,0,0,0,0,0,0.030587
1306,2|D7,125.6005,118.7717,128.9415,123.6003,0,0,0,0,0,0,0.161324
1307,2|D70,108.4495,93.17182,109.5665,95.91017,0,0,0,0,0,0,0.030587
1308,2|D71,115.6125,97.54083,116.7295,100.2792,0,0,0,0,0,0,0.030588
1309,2|D72,113.7325,97.54083,114.8495,100.2792,0,0,0,0,0,0,0.030588
1310,2|D73,111.3455,97.54083,112.4625,100.2792,0,0,0,0,0,0,0.030588
1311,2|D74,108.4495,97.54083,109.5665,100.2792,0,0,0,0,0,0,0.030588
1312,2|D75,115.0808,101.6025,117.8192,102.7195,0,0,0,0,0,0,0.030588
1313,2|D76,111.4748,101.6025,114.2132,102.7195,0,0,0,0,0,0,0.030588
1314,2|D77,107.3598,101.6025,110.0982,102.7195,0,0,0,0,0,0,0.030588
1315,2|D78,115.846,106.4133,116.496,108.0187,0,0,0,0,0,0,0.010435
1316,2|D79,114.474,106.1593,115.124,107.7647,0,0,0,0,0,0,0.010435
1317,2|D8,120.1645,118.7717,123.5055,123.6003,0,0,0,0,0,0,0.161324
1318,2|D80,112.595,105.9053,113.245,107.5107,0,0,0,0,0,0,0.010435
1319,2|D81,110.207,105.6513,110.857,107.2567,0,0,0,0,0,0,0.010435
1320,2|D82,115.846,109.0043,116.496,110.6097,0,0,0,0,0,0,0.010435
1321,2|D83,114.474,109.0043,115.124,110.6097,0,0,0,0,0,0,0.010435
1322,2|D84,112.595,109.0043,113.245,110.6097,0,0,0,0,0,0,0.010435
1323,2|D85,110.207,109.0043,110.857,110.6097,0,0,0,0,0,0,0.010435
1324,2|D86,115.3933,111.971,116.9987,112.621,0,0,0,0,0,0,0.010435
1325,2|D87,112.8033,111.971,114.4087,112.621,0,0,0,0,0,0,0.010435
1326,2|D88,109.7043,111.971,111.3097,112.621,0,0,0,0,0,0,0.010435
1327,2|D89,115.006,115.1425,116.728,116.6595,0,0,0,0,0,0,0.026123
1328,2|D9,134.2287,125.8145,139.0573,129.1555,0,0,0,0,0,0,0.161324
1329,2|D90,111.959,115.1425,113.681,116.6595,0,0,0,0,0,0,0.026123
1330,2|D91,108.403,115.1425,110.125,116.6595,0,0,0,0,0,0,0.026123
1331,2|D92,115.006,117.3775,116.728,118.8945,0,0,0,0,0,0,0.026123
1332,2|D93,112.565,117.8375,114.287,119.3545,0,0,0,0,0,0,0.026123
1333,2|D94,108.403,117.3775,110.125,118.8945,0,0,0,0,0,0,0.026123
1334,2|D95,115.006,120.0955,116.728,121.6125,0,0,0,0,0,0,0.026123
1335,2|D96,111.959,120.1205,113.681,121.6375,0,0,0,0,0,0,0.026123
1336,2|D97,108.403,120.1205,110.125,121.6375,0,0,0,0,0,0,0.026123
1337,2|D98,114.7311,124.305,116.8948,126.305,0,0,0,0,0,0,0.043274
1338,2|D99,111.2762,124.305,113.4398,126.305,0,0,0,0,0,0,0.043272
1339,2|IC1,147.2761,74.20802,153.3359,78.98202,0,0,0,0,0,0,0.289295
1340,2|IC10,146.7958,142.0765,152.6022,145.8115,0,0,0,0,0,0,0.216869
1341,2|IC11,62.85818,9.22949,68.89982,13.99049,0,0,0,0,0,0,0.287642
1342,2|IC12,54.42518,9.22949,60.46682,13.99049,0,0,0,0,0,0,0.287642
1343,2|IC13,62.85818,16.84949,68.89982,21.61049,0,0,0,0,0,0,0.287642
1344,2|IC14,54.42518,16.84949,60.46682,21.61049,0,0,0,0,0,0,0.287642
1345,2|IC15,62.78188,24.45349,68.97612,34.32649,0,0,0,0,0,0,0.611557
1346,2|IC16,54.34888,24.45349,60.54312,34.32649,0,0,0,0,0,0,0.611557
1347,2|IC17,62.78188,37.1535,68.97612,47.0265,0,0,0,0,0,0,0.611557
1348,2|IC18,54.34888,37.1535,60.54312,47.0265,0,0,0,0,0,0,0.611557
1349,2|IC19,62.5175,49.972,70.0525,57.068,0,0,0,0,0,0,0.534684
1350,2|IC2,146.0621,81.39797,152.1219,86.17197,0,0,0,0,0,0,0.289295
1351,2|IC20,53.27249,49.972,60.80749,57.068,0,0,0,0,0,0,0.534684
1352,2|IC21,62.5175,60.132,70.0525,67.228,0,0,0,0,0,0,0.534684
1353,2|IC22,53.27249,60.132,60.80749,67.228,0,0,0,0,0,0,0.534684
1354,2|IC23,62.3705,70.11849,68.7775,76.54549,0,0,0,0,0,0,0.411778
1355,2|IC24,54.54749,70.11849,60.95449,76.54549,0,0,0,0,0,0,0.411778
1356,2|IC25,62.3705,79.26249,68.7775,85.68949,0,0,0,0,0,0,0.411778
1357,2|IC26,54.54749,79.26249,60.95449,85.68949,0,0,0,0,0,0,0.411778
1358,2|IC27,39.40214,9.86649,46.53386,13.35349,0,0,0,0,0,0,0.248683
1359,2|IC28,28.93714,9.86649,36.06886,13.35349,0,0,0,0,0,0,0.248683
1360,2|IC29,39.40214,16.4195,46.53386,19.9065,0,0,0,0,0,0,0.248683
1361,2|IC3,150.0056,88.58079,150.9148,96.24142,0,0,0,0,0,0,0.06965
1362,2|IC30,28.93714,16.4195,36.06886,19.9065,0,0,0,0,0,0,0.248683
1363,2|IC31,41.2245,32.53013,44.7115,39.66185,0,0,0,0,0,0,0.248683
1364,2|IC32,35.99249,32.53013,39.47949,39.66185,0,0,0,0,0,0,0.248683
1365,2|IC33,30.7595,32.53013,34.2465,39.66185,0,0,0,0,0,0,0.248683
1366,2|IC34,41.2245,42.96914,44.7115,50.10086,0,0,0,0,0,0,0.248683
1367,2|IC35,35.99249,42.96914,39.47949,50.10086,0,0,0,0,0,0,0.248683
1368,2|IC36,30.7595,42.96914,34.2465,50.10086,0,0,0,0,0,0,0.248683
1369,2|IC37,17.71939,52.95901,25.03663,60.27895,0,0,0,0,0,0,0.535618
1370,2|IC38,8.829375,52.95905,16.14661,60.27899,0,0,0,0,0,0,0.535617
1371,2|IC39,27.76102,64.18027,43.69694,79.53768,0,0,0,0,0,0,2.447345
1372,2|IC4,145.9666,101.7056,153.6272,102.6148,0,0,0,0,0,0,0.06965
1373,2|IC40,8.619275,63.89105,23.97668,79.82697,0,0,0,0,0,0,2.447344
1374,2|IC41,34.97799,83.8706,43.338,92.86741,0,0,0,0,0,0,0.752134
1375,2|IC42,22.59459,84.189,31.5914,92.54901,0,0,0,0,0,0,0.752134
1376,2|IC43,9.347375,84.22962,18.1686,92.50838,0,0,0,0,0,0,0.730288
1377,2|IC44,26.76224,102.1472,38.85376,102.5308,0,0,0,0,0,0,0.046383
1378,2|IC45,18.615,98.31599,21.601,101.282,0,0,0,0,0,0,0.088565
1379,2|IC46,18.625,104.656,21.591,107.642,0,0,0,0,0,0,0.088565
1380,2|IC5,147.781,106.0171,152.555,112.0769,0,0,0,0,0,0,0.289295
1381,2|IC6,146.843,114.8511,151.617,120.9109,0,0,0,0,0,0,0.289295
1382,2|IC7,156.2057,136.7605,157.6703,143.5074,0,0,0,0,0,0,0.098815
1383,2|IC8,146.7958,127.4715,152.6022,131.2065,0,0,0,0,0,0,0.216869
1384,2|IC9,147.8315,133.4208,151.5665,139.2272,0,0,0,0,0,0,0.216869
1385,2|L1,172.5307,130.457,172.8899,147.2366,0,0,0,0,0,0,0.060272
1386,2|L10,134.186,13.36551,137.602,15.79851,0,0,0,0,0,0,0.083111
1387,2|L11,129.563,13.36551,132.979,15.79851,0,0,0,0,0,0,0.083111
1388,2|L12,124.432,13.36551,127.848,15.79851,0,0,0,0,0,0,0.083111
1389,2|L13,135.9015,19.83801,137.3265,22.83801,0,0,0,0,0,0,0.04275
1390,2|L14,133.4635,19.58401,134.8885,22.58401,0,0,0,0,0,0,0.04275
1391,2|L15,130.5165,19.33002,131.9415,22.33002,0,0,0,0,0,0,0.04275
1392,2|L16,127.0625,19.07602,128.4875,22.07602,0,0,0,0,0,0,0.04275
1393,2|L17,135.9015,24.53701,137.3265,27.53701,0,0,0,0,0,0,0.04275
1394,2|L18,133.4635,24.53701,134.8885,27.53701,0,0,0,0,0,0,0.04275
1395,2|L19,130.5165,24.53701,131.9415,27.53701,0,0,0,0,0,0,0.04275
1396,2|L2,135.4015,3.805975,137.8345,7.221985,0,0,0,0,0,0,0.083112
1397,2|L20,127.0625,24.53701,128.4875,27.53701,0,0,0,0,0,0,0.04275
1398,2|L21,135.651,29.44346,138.651,30.86851,0,0,0,0,0,0,0.042752
1399,2|L22,130.952,29.44346,133.952,30.86851,0,0,0,0,0,0,0.042752
1400,2|L23,125.745,29.44346,128.745,30.86851,0,0,0,0,0,0,0.042752
1401,2|L24,136.001,34.93449,137.243,36.90149,0,0,0,0,0,0,0.02443
1402,2|L25,134.274,34.6805,135.516,36.6475,0,0,0,0,0,0,0.02443
1403,2|L26,132.039,34.42647,133.281,36.39347,0,0,0,0,0,0,0.02443
1404,2|L27,129.295,34.17246,130.537,36.13946,0,0,0,0,0,0,0.02443
1405,2|L28,136.001,38.43946,137.243,40.40646,0,0,0,0,0,0,0.02443
1406,2|L29,134.274,38.43946,135.516,40.40646,0,0,0,0,0,0,0.02443
1407,2|L3,132.1755,3.551985,134.6085,6.967995,0,0,0,0,0,0,0.083112
1408,2|L30,132.039,38.43946,133.281,40.40646,0,0,0,0,0,0,0.02443
1409,2|L31,129.295,38.43946,130.537,40.40646,0,0,0,0,0,0,0.02443
1410,2|L32,136.0405,41.92199,138.0075,43.16402,0,0,0,0,0,0,0.024431
1411,2|L33,132.5355,41.92199,134.5025,43.16402,0,0,0,0,0,0,0.024431
1412,2|L34,128.5225,41.92199,130.4895,43.16402,0,0,0,0,0,0,0.024431
1413,2|L35,136.2471,46.77183,136.9971,48.32183,0,0,0,0,0,0,0.011625
1414,2|L36,134.7741,46.51783,135.5241,48.06783,0,0,0,0,0,0,0.011625
1415,2|L37,132.7931,46.26382,133.5431,47.81382,0,0,0,0,0,0,0.011625
1416,2|L38,130.3031,46.00982,131.0531,47.55982,0,0,0,0,0,0,0.011625
1417,2|L39,136.2471,49.46382,136.9971,51.01382,0,0,0,0,0,0,0.011625
1418,2|L4,128.4415,3.297985,130.8745,6.713995,0,0,0,0,0,0,0.083112
1419,2|L40,134.7741,49.46382,135.5241,51.01382,0,0,0,0,0,0,0.011625
1420,2|L41,132.7931,49.46382,133.5431,51.01382,0,0,0,0,0,0,0.011625
1421,2|L43,135.8138,52.45484,137.3638,53.20484,0,0,0,0,0,0,0.011625
1422,2|L44,133.1208,52.45484,134.6708,53.20484,0,0,0,0,0,0,0.011625
1423,2|L45,129.9208,52.45484,131.4708,53.20484,0,0,0,0,0,0,0.011625
1424,2|L5,124.2005,3.043985,126.6335,6.459995,0,0,0,0,0,0,0.083112
1425,2|L52,130.3031,49.46382,131.0531,51.01382,0,0,0,0,0,0,0.011625
1426,2|L6,135.4015,8.428995,137.8345,11.84501,0,0,0,0,0,0,0.083112
1427,2|L7,132.1755,8.428995,134.6085,11.84501,0,0,0,0,0,0,0.083112
1428,2|L8,128.4415,8.428995,130.8745,11.84501,0,0,0,0,0,0,0.083112
1429,2|L9,124.2005,8.428995,126.6335,11.84501,0,0,0,0,0,0,0.083112
1430,2|LED1,135.1805,57.33422,138.0555,60.67978,0,0,0,0,0,0,0.096185
1431,2|LED10,129.2552,67.57648,132.6008,70.45148,0,0,0,0,0,0,0.096186
1432,2|LED11,123.5152,67.57648,126.8608,70.45148,0,0,0,0,0,0,0.096186
1433,2|LED12,135.8513,74.29468,137.4347,77.39936,0,0,0,0,0,0,0.04916
1434,2|LED13,133.6163,74.04067,135.1997,77.14535,0,0,0,0,0,0,0.04916
1435,2|LED14,130.8733,73.78669,132.4567,76.89137,0,0,0,0,0,0,0.04916
1436,2|LED15,127.6223,73.53269,129.2057,76.63737,0,0,0,0,0,0,0.04916
1437,2|LED16,135.8513,78.91668,137.4347,82.02136,0,0,0,0,0,0,0.04916
1438,2|LED17,133.6163,78.91668,135.1997,82.02136,0,0,0,0,0,0,0.04916
1439,2|LED18,130.8733,78.91669,132.4567,82.02137,0,0,0,0,0,0,0.04916
1440,2|LED19,127.6223,78.91669,129.2057,82.02137,0,0,0,0,0,0,0.04916
1441,2|LED2,131.7265,57.08022,134.6015,60.42578,0,0,0,0,0,0,0.096185
1442,2|LED20,135.8527,83.61531,138.9574,85.19866,0,0,0,0,0,0,0.049158
1443,2|LED21,131.2307,83.61532,134.3354,85.19867,0,0,0,0,0,0,0.049158
1444,2|LED22,126.0997,83.61532,129.2044,85.19867,0,0,0,0,0,0,0.049158
1445,2|LED23,135.9763,89.07151,137.2597,91.01851,0,0,0,0,0,0,0.024988
1446,2|LED24,134.0463,88.81751,135.3297,90.76451,0,0,0,0,0,0,0.024988
1447,2|LED25,131.6073,88.56352,132.8907,90.51052,0,0,0,0,0,0,0.024988
1448,2|LED26,128.6613,88.30953,129.9447,90.25653,0,0,0,0,0,0,0.024988
1449,2|LED27,135.9763,92.47552,137.2597,94.42252,0,0,0,0,0,0,0.024988
1450,2|LED28,134.0463,92.47552,135.3297,94.42252,0,0,0,0,0,0,0.024988
1451,2|LED29,131.6073,92.47553,132.8907,94.42253,0,0,0,0,0,0,0.024988
1452,2|LED3,127.7635,56.82622,130.6385,60.17178,0,0,0,0,0,0,0.096185
1453,2|LED30,128.6613,92.47553,129.9447,94.42253,0,0,0,0,0,0,0.024988
1454,2|LED31,135.6445,95.98232,137.5915,97.26566,0,0,0,0,0,0,0.024987
1455,2|LED32,132.2405,95.98232,134.1875,97.26566,0,0,0,0,0,0,0.024987
1456,2|LED33,128.3295,95.98232,130.2765,97.26566,0,0,0,0,0,0,0.024987
1457,2|LED34,136.193,101.0557,137.043,102.3523,0,0,0,0,0,0,0.011021
1458,2|LED35,134.72,100.8017,135.57,102.0983,0,0,0,0,0,0,0.011021
1459,2|LED36,132.739,100.5477,133.589,101.8443,0,0,0,0,0,0,0.011021
1460,2|LED37,130.249,100.2937,131.099,101.5904,0,0,0,0,0,0,0.011022
1461,2|LED38,136.193,103.6967,137.043,104.9933,0,0,0,0,0,0,0.011021
1462,2|LED39,134.72,103.6967,135.57,104.9933,0,0,0,0,0,0,0.011021
1463,2|LED4,123.2935,56.57222,126.1685,59.91778,0,0,0,0,0,0,0.096185
1464,2|LED40,132.739,103.6967,133.589,104.9933,0,0,0,0,0,0,0.011021
1465,2|LED41,130.249,103.6967,131.099,104.9934,0,0,0,0,0,0,0.011022
1466,2|LED42,135.8937,106.486,137.1904,107.336,0,0,0,0,0,0,0.011022
1467,2|LED43,133.2517,106.486,134.5484,107.336,0,0,0,0,0,0,0.011022
1468,2|LED44,130.1027,106.486,131.3994,107.336,0,0,0,0,0,0,0.011022
1469,2|LED5,135.1805,62.56621,138.0555,65.91177,0,0,0,0,0,0,0.096185
1470,2|LED6,131.7265,62.56621,134.6015,65.91177,0,0,0,0,0,0,0.096185
1471,2|LED7,127.7635,62.56621,130.6385,65.91177,0,0,0,0,0,0,0.096185
1472,2|LED8,123.2935,62.56621,126.1685,65.91177,0,0,0,0,0,0,0.096185
1473,2|LED9,134.4882,67.57648,137.8338,70.45148,0,0,0,0,0,0,0.096186
1474,2|Q1,168.954,63.48034,179.663,78.92164,0,0,0,0,0,0,1.653609
1475,2|Q2,88.09679,125.5667,94.99919,132.0307,0,0,0,0,0,0,0.446171
1476,2|Q3,78.8458,125.3273,85.7482,131.7913,0,0,0,0,0,0,0.446171
1477,2|R1,190.3672,81.20826,190.8253,81.41563,0,0,0,0,0,0,0.00095
1478,2|R10,185.5904,82.35518,185.7977,82.81332,0,0,0,0,0,0,0.00095
1479,2|R100,199.3679,129.7261,200.8721,132.8261,0,0,0,0,0,0,0.04663
1480,2|R101,196.1169,129.7261,197.6211,132.8261,0,0,0,0,0,0,0.04663
1481,2|R102,193.1199,129.7261,194.6241,132.8261,0,0,0,0,0,0,0.04663
1482,2|R103,190.3759,129.7261,191.8801,132.8261,0,0,0,0,0,0,0.04663
1483,2|R104,187.8869,129.7261,189.3911,132.8261,0,0,0,0,0,0,0.04663
1484,2|R105,185.6519,129.7261,187.1561,132.8261,0,0,0,0,0,0,0.04663
1485,2|R106,183.5439,129.7261,185.0481,132.8261,0,0,0,0,0,0,0.04663
1486,2|R107,199.3679,135.5681,200.8721,138.6681,0,0,0,0,0,0,0.04663
1487,2|R108,196.1169,135.3141,197.6211,138.4141,0,0,0,0,0,0,0.04663
1488,2|R109,193.1199,135.0601,194.6241,138.1601,0,0,0,0,0,0,0.04663
1489,2|R11,184.8284,82.35518,185.0357,82.81332,0,0,0,0,0,0,0.00095
1490,2|R110,190.3759,134.8061,191.8801,137.9061,0,0,0,0,0,0,0.04663
1491,2|R111,187.8869,134.5521,189.3911,137.6521,0,0,0,0,0,0,0.04663
1492,2|R112,185.6519,134.2981,187.1561,137.3981,0,0,0,0,0,0,0.04663
1493,2|R113,183.5439,134.1711,185.0481,137.2711,0,0,0,0,0,0,0.04663
1494,2|R114,171.8698,21.87799,173.9519,23.17576,0,0,0,0,0,0,0.027021
1495,2|R115,171.5443,24.67337,173.8201,25.58988,0,0,0,0,0,0,0.020858
1496,2|R116,170.8044,27.40355,173.2048,27.91096,0,0,0,0,0,0,0.01218
1497,2|R117,169.6731,29.98433,172.1251,30.06722,0,0,0,0,0,0,0.002032
1498,2|R118,168.1851,31.99514,170.6142,32.3393,0,0,0,0,0,0,0.00836
1499,2|R119,166.3841,33.63522,168.7165,34.39596,0,0,0,0,0,0,0.017744
1500,2|R12,184.1934,82.35518,184.4007,82.81332,0,0,0,0,0,0,0.00095
1501,2|R120,164.3256,34.93782,166.4905,36.09203,0,0,0,0,0,0,0.024987
1502,2|R121,162.0721,35.86294,164.0037,37.37555,0,0,0,0,0,0,0.029218
1503,2|R122,159.6932,36.382,161.3328,38.20705,0,0,0,0,0,0,0.029924
1504,2|R123,157.2592,36.48082,158.557,38.56285,0,0,0,0,0,0,0.027021
1505,2|R124,154.8451,36.1553,155.7616,38.43106,0,0,0,0,0,0,0.020857
1506,2|R125,152.525,35.41642,153.0325,37.81675,0,0,0,0,0,0,0.012182
1507,2|R126,150.3678,34.28505,150.4507,36.73703,0,0,0,0,0,0,0.002033
1508,2|R127,148.0957,32.79604,148.4398,35.22516,0,0,0,0,0,0,0.008359
1509,2|R128,146.039,30.99505,146.7997,33.3275,0,0,0,0,0,0,0.017743
1510,2|R129,144.3429,28.93659,145.4972,31.10151,0,0,0,0,0,0,0.02499
1511,2|R13,191.1784,84.86919,191.3857,85.32733,0,0,0,0,0,0,0.00095
1512,2|R130,143.0605,26.68416,144.5731,28.61576,0,0,0,0,0,0,0.029217
1513,2|R131,142.2279,24.30418,144.053,25.94377,0,0,0,0,0,0,0.029924
1514,2|R132,141.8721,21.87022,143.9542,23.16799,0,0,0,0,0,0,0.027021
1515,2|R133,142.0039,19.4571,144.2797,20.37361,0,0,0,0,0,0,0.020858
1516,2|R134,142.6192,17.13602,145.0196,17.64343,0,0,0,0,0,0,0.01218
1517,2|R135,143.6979,14.97876,146.1499,15.06165,0,0,0,0,0,0,0.002032
1518,2|R136,145.2098,12.70769,147.6389,13.05185,0,0,0,0,0,0,0.00836
1519,2|R137,147.1075,10.65102,149.4399,11.41176,0,0,0,0,0,0,0.017744
1520,2|R138,149.3335,8.954954,151.4984,10.10916,0,0,0,0,0,0,0.024987
1521,2|R139,151.8202,7.671443,153.7518,9.184052,0,0,0,0,0,0,0.029218
1522,2|R14,189.4004,84.61519,189.6077,85.07333,0,0,0,0,0,0,0.00095
1523,2|R140,154.4912,6.838919,156.1308,8.663968,0,0,0,0,0,0,0.029924
1524,2|R141,157.267,6.483127,158.5648,8.565162,0,0,0,0,0,0,0.027021
1525,2|R142,160.0624,6.614912,160.9789,8.890671,0,0,0,0,0,0,0.020857
1526,2|R143,162.7915,7.230235,163.2989,9.630571,0,0,0,0,0,0,0.012179
1527,2|R144,165.3733,8.309951,165.4562,10.76193,0,0,0,0,0,0,0.002033
1528,2|R145,167.3842,9.821819,167.7283,12.25094,0,0,0,0,0,0,0.008359
1529,2|R146,169.0242,11.71949,169.785,14.05194,0,0,0,0,0,0,0.017745
1530,2|R147,170.3258,13.94447,171.4801,16.10939,0,0,0,0,0,0,0.02499
1531,2|R148,171.2509,16.43122,172.7635,18.36282,0,0,0,0,0,0,0.029217
1532,2|R149,171.771,19.10321,173.5961,20.7428,0,0,0,0,0,0,0.029924
1533,2|R15,187.8764,84.3612,188.0837,84.81934,0,0,0,0,0,0,0.00095
1534,2|R150,167.6502,22.10177,169.1832,22.9362,0,0,0,0,0,0,0.012792
1535,2|R151,167.43,24.06609,169.0846,24.62164,0,0,0,0,0,0,0.009192
1536,2|R152,166.9218,25.98296,168.6478,26.24274,0,0,0,0,0,0,0.004484
1537,2|R153,166.1387,27.74995,167.8835,27.79381,0,0,0,0,0,0,0.000765
1538,2|R154,165.1058,29.09986,166.8165,29.44605,0,0,0,0,0,0,0.005922
1539,2|R155,163.8548,30.24903,165.4794,30.88702,0,0,0,0,0,0,0.010365
1540,2|R156,162.4233,31.16386,163.9124,32.07427,0,0,0,0,0,0,0.013557
1541,2|R157,160.8542,31.81547,162.1626,32.97063,0,0,0,0,0,0,0.015114
1542,2|R158,159.1958,32.18553,160.2837,33.55035,0,0,0,0,0,0,0.014848
1543,2|R159,157.4988,32.2612,158.3332,33.79421,0,0,0,0,0,0,0.012791
1544,2|R16,186.6064,84.1072,186.8137,84.56534,0,0,0,0,0,0,0.00095
1545,2|R160,155.8144,32.04202,156.3699,33.69664,0,0,0,0,0,0,0.009191
1546,2|R161,154.1933,31.53282,154.453,33.25877,0,0,0,0,0,0,0.004482
1547,2|R162,152.6412,30.75065,152.685,32.49549,0,0,0,0,0,0,0.000764
1548,2|R163,150.9899,29.71782,151.3361,31.42853,0,0,0,0,0,0,0.005922
1549,2|R164,149.548,28.46678,150.1859,30.09139,0,0,0,0,0,0,0.010363
1550,2|R165,148.3617,27.03424,149.2721,28.52339,0,0,0,0,0,0,0.013557
1551,2|R166,147.4644,25.46616,148.6195,26.77459,0,0,0,0,0,0,0.015114
1552,2|R167,146.8846,23.80777,148.2495,24.89573,0,0,0,0,0,0,0.01485
1553,2|R168,146.6408,22.10978,148.1738,22.94421,0,0,0,0,0,0,0.012792
1554,2|R169,146.7384,20.42534,148.393,20.98089,0,0,0,0,0,0,0.009192
1555,2|R17,185.5904,83.8532,185.7977,84.31134,0,0,0,0,0,0,0.00095
1556,2|R170,147.1762,18.80424,148.9022,19.06402,0,0,0,0,0,0,0.004484
1557,2|R171,147.9405,17.25217,149.6853,17.29603,0,0,0,0,0,0,0.000765
1558,2|R172,149.0064,15.60093,150.7172,15.94712,0,0,0,0,0,0,0.005923
1559,2|R173,150.3446,14.15996,151.9692,14.79795,0,0,0,0,0,0,0.010365
1560,2|R174,151.9116,12.97271,153.4007,13.88312,0,0,0,0,0,0,0.013557
1561,2|R175,153.6614,12.07635,154.9698,13.23151,0,0,0,0,0,0,0.015114
1562,2|R176,155.5403,11.49663,156.6282,12.86145,0,0,0,0,0,0,0.014848
1563,2|R177,157.4908,11.25177,158.3252,12.78478,0,0,0,0,0,0,0.012791
1564,2|R178,159.4541,11.35034,160.0096,13.00496,0,0,0,0,0,0,0.009191
1565,2|R179,161.3709,11.78821,161.6307,13.51416,0,0,0,0,0,0,0.004484
1566,2|R18,184.8284,83.5992,185.0357,84.05734,0,0,0,0,0,0,0.00095
1567,2|R180,163.139,12.55149,163.1828,14.29633,0,0,0,0,0,0,0.000764
1568,2|R181,164.4879,13.61845,164.834,15.32916,0,0,0,0,0,0,0.005921
1569,2|R182,165.637,14.95559,166.275,16.5802,0,0,0,0,0,0,0.010365
1570,2|R183,166.5519,16.52259,167.4623,18.01174,0,0,0,0,0,0,0.013557
1571,2|R184,167.2045,18.27239,168.3596,19.58082,0,0,0,0,0,0,0.015114
1572,2|R185,167.5735,20.15125,168.9384,21.23921,0,0,0,0,0,0,0.01485
1573,2|R186,164.4333,22.29046,165.3884,22.75573,0,0,0,0,0,0,0.004444
1574,2|R187,164.2941,23.59272,165.3155,23.88507,0,0,0,0,0,0,0.002986
1575,2|R188,163.9605,24.86244,165.0172,24.97299,0,0,0,0,0,0,0.001168
1576,2|R189,163.4431,25.9852,164.5028,26.0598,0,0,0,0,0,0,0.000791
1577,2|R19,184.1934,83.47219,184.4007,83.93033,0,0,0,0,0,0,0.00095
1578,2|R190,162.7577,26.89357,163.7884,27.15107,0,0,0,0,0,0,0.002654
1579,2|R191,161.925,27.66888,162.8953,28.10145,0,0,0,0,0,0,0.004197
1580,2|R192,160.9711,28.28781,161.8516,28.8823,0,0,0,0,0,0,0.005234
1581,2|R193,159.9236,28.73075,160.6874,29.46911,0,0,0,0,0,0,0.00564
